Unit_Accounting and Finance,Unit_Human Resource Management,Unit_IT,Unit_Logistics,Unit_Marketing,Unit_Operarions,Unit_Production,Unit_Purchasing,Unit_Quality,Unit_R&D,Unit_Sales,Unit_Security,Compensation_and_Benefits_type0,Compensation_and_Benefits_type1,Compensation_and_Benefits_type2,Compensation_and_Benefits_type3,Compensation_and_Benefits_type4,Age,Time_of_service,Time_since_promotion,growth_rate,Post_Level,Pay_Scale,Work_Life_balance,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,Gender,Relationship_Status,Decision_skill_possess,Attrition_rate,Employee_ID
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.542129251501003,1.333032813314255,0.5404782022935175,-1.3887387605196604,-1.5346138028944663,-0.010937644891373957,-0.34209050728389534,-0.10711168111282078,-1.0117474109988696,-0.452049746609556,0.18495648951211835,0.17585328328955535,0.7667002762120273,-0.2716737465808608,1,0,3,0.6828,EID_8029
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.3547559689202878,-0.5280139117088002,0.5404782022935175,-1.0101363831038572,1.8813323359913794,0.9558340115249674,-1.2287549996832745,-0.10711168111282078,-1.0117474109988696,-0.452049746609556,0.18495648951211835,-0.8886339036932251,-0.09476070829586886,-0.2716737465808608,0,0,3,0.1668,EID_19940
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.921506295585261,2.8022802278061407,-0.32929682553641093,0.8828755039751583,0.17335926654845654,-0.4943234730995446,-0.34209050728389534,-0.10711168111282078,1.2555264592028103e-15,-0.452049746609556,0.18495648951211835,0.17585328328955535,-0.956221692803765,-0.2716737465808608,0,1,1,0.1704,EID_1071
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1.4662538426841514,2.3125310896421785,0.5404782022935175,0.756674711503224,-1.5346138028944663,0.4724481833167967,-0.34209050728389534,-0.10711168111282078,-1.9107025135104097,-0.452049746609556,-1.7805747486612953,-1.9531210906760055,-0.09476070829586886,-1.3601102312798221,1,0,1,0.0746,EID_1976
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0868767985998933,0.8432836751502931,-0.32929682553641093,-0.25293162827225096,0.17335926654845654,0.9558340115249674,-1.2287549996832745,-0.10711168111282078,-1.0117474109988696,-0.452049746609556,0.18495648951211835,-0.8886339036932251,-1.8176826773116612,-0.2716737465808608,1,1,3,0.153,EID_20370
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.25558470935353883,-0.32929682553641093,-0.5053332132161197,-0.6806272681730049,-0.4943234730995446,-0.34209050728389534,-1.3092629842870134,0.78616279402421,-1.6241777119013776,0.18495648951211835,0.17585328328955535,0.7667002762120273,0.8167627381181006,1,0,1,0.138,EID_5956
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0868767985998933,0.6473840198847083,0.5404782022935175,1.7031806550427318,-0.6806272681730049,0.9558340115249674,0.5445739851154839,-0.10711168111282078,-1.0117474109988696,-0.452049746609556,0.18495648951211835,0.17585328328955535,0.7667002762120273,1.905199222817062,1,1,0,0.0864,EID_20282
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.5823821953708427,-0.5280139117088002,-0.32929682553641093,0.756674711503224,1.027345801269918,-0.9777093013077153,-0.34209050728389534,-1.3092629842870134,0.78616279402421,0.7199772862819134,0.18495648951211835,0.17585328328955535,-0.09476070829586886,1.905199222817062,0,0,3,0.0876,EID_25605
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8456308867684095,2.7043304001733484,1.4102532301234458,-0.6315340056880541,0.17335926654845654,0.4724481833167967,-1.2287549996832745,1.0950396220613718,-1.0117474109988696,0.7199772862819134,0.18495648951211835,-1.9531210906760055,-1.8176826773116612,-0.2716737465808608,1,0,2,0.2445,EID_4132
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.4928871011730622,-1.2136627051383468,-1.1990718533663394,0.756674711503224,-0.6806272681730049,0.4724481833167967,0.5445739851154839,-0.10711168111282078,-1.0117474109988696,-0.452049746609556,0.18495648951211835,-1.9531210906760055,0.7667002762120273,-0.2716737465808608,0,0,0,0.1833,EID_19242
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.05125433365288128,0.25558470935353883,-1.1990718533663394,-1.262537968047726,1.027345801269918,-0.4943234730995446,-1.2287549996832745,-0.10711168111282078,0.78616279402421,0.7199772862819134,0.18495648951211835,0.17585328328955535,-0.956221692803765,-0.2716737465808608,1,0,1,0.125,EID_8881
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.9351259809661899,0.0,-0.32929682553641093,0.6304739190312896,1.8813323359913794,-2.427866785932227,-1.2287549996832745,-0.10711168111282078,0.78616279402421,-0.452049746609556,0.18495648951211835,0.17585328328955535,0.7667002762120273,0.8167627381181006,0,0,3,0.211,EID_4479
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.1135100570888041,-0.7239135669743849,1.4102532301234458,0.2518715416154865,-0.6806272681730049,-0.4943234730995446,-1.2287549996832745,-0.10711168111282078,0.78616279402421,-0.452049746609556,0.18495648951211835,2.304827657255116,1.6281612607199236,1.905199222817062,1,0,1,0.0508,EID_25540
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8592505721493383,1.0391833304158777,-1.1990718533663394,1.450779070098863,-0.6806272681730049,-0.9777093013077153,-1.2287549996832745,-0.10711168111282078,-1.9107025135104097,-0.452049746609556,0.18495648951211835,1.2403404702723357,-0.09476070829586886,-0.2716737465808608,0,0,0,0.0609,EID_7516
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5557489368819317,1.0391833304158777,0.5404782022935175,-0.44223281698015254,1.027345801269918,0.9558340115249674,-0.34209050728389534,-0.10711168111282078,-1.9107025135104097,-0.452049746609556,0.18495648951211835,-0.8886339036932251,-0.956221692803765,0.8167627381181006,1,1,3,0.8561,EID_25528
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.8100084218213975,-0.7239135669743849,-0.32929682553641093,-0.5053332132161197,1.8813323359913794,-0.4943234730995446,1.4312384775148632,-0.10711168111282078,-0.11279230848732984,-0.452049746609556,0.18495648951211835,-1.9531210906760055,-0.09476070829586886,1.905199222817062,1,0,1,0.2244,EID_12765
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,-0.7239135669743849,-1.1990718533663394,1.450779070098863,-0.6806272681730049,-0.4943234730995446,-0.34209050728389534,1.0950396220613718,-0.11279230848732984,-0.452049746609556,0.18495648951211835,-0.8886339036932251,0.7667002762120273,1.905199222817062,1,1,3,0.0642,EID_11066
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,2.7043304001733484,-0.32929682553641093,-1.0732367793398243,-0.6806272681730049,1.9226056679413088,-0.34209050728389534,2.2971909252355647,0.78616279402421,0.7199772862819134,2.150487727685532,1.2403404702723357,0.7667002762120273,0.8167627381181006,1,1,2,0.0399,EID_4288
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,-1.017763049872762,0.5404782022935175,-1.7042407416994962,0.17335926654845654,-0.010937644891373957,-0.34209050728389534,-0.10711168111282078,-0.11279230848732984,-0.452049746609556,0.18495648951211835,0.17585328328955535,-0.09476070829586886,-1.3601102312798221,0,0,2,0.1271,EID_23840
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.341136283539359,-1.017763049872762,-1.1990718533663394,0.6304739190312896,-1.5346138028944663,-0.4943234730995446,1.4312384775148632,-1.3092629842870134,0.78616279402421,1.892105251573735,0.18495648951211835,-0.8886339036932251,-0.956221692803765,0.8167627381181006,1,0,1,0.7391,EID_20154
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.4039981192482285,-0.13621460117763065,1.4102532301234458,0.06257035290758495,1.027345801269918,1.4392198397331382,1.4312384775148632,-0.10711168111282078,0.78616279402421,-0.452049746609556,0.18495648951211835,1.2403404702723357,-0.09476070829586886,0.8167627381181006,1,1,0,0.1244,EID_10157
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.4662538426841514,1.5289324685798398,0.5404782022935175,0.6935743152672568,-0.6806272681730049,0.9558340115249674,0.5445739851154839,-2.511414287461206,1.2555264592028103e-15,0.7199772862819134,0.18495648951211835,0.17585328328955535,-0.956221692803765,-0.2716737465808608,0,0,2,0.7967,EID_7928
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5557489368819317,0.059685054087954104,1.4102532301234458,1.0090762964470927,0.17335926654845654,-0.9777093013077153,0.5445739851154839,-0.10711168111282078,1.6852228656042354,0.7199772862819134,2.150487727685532,-0.8886339036932251,-0.09476070829586886,-1.3601102312798221,0,0,0,0.2317,EID_23592
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.2386276162335965,0.7453338475175008,1.4102532301234458,0.37807233408742086,0.17335926654845654,-0.010937644891373957,0.5445739851154839,-1.3092629842870134,0.78616279402421,0.7199772862819134,0.18495648951211835,-0.8886339036932251,0.7667002762120273,1.905199222817062,1,0,0,0.0225,EID_2720
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.0376346482719525,-1.017763049872762,0.5404782022935175,-1.5149395529915946,1.027345801269918,1.4392198397331382,-0.34209050728389534,-0.10711168111282078,-1.0117474109988696,-0.452049746609556,0.18495648951211835,-0.8886339036932251,-0.09476070829586886,-1.3601102312798221,1,1,2,0.2529,EID_15973
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.5823821953708427,-0.9198132222399696,0.5404782022935175,-1.3887387605196604,0.17335926654845654,-0.010937644891373957,-0.34209050728389534,-0.10711168111282078,1.6852228656042354,-1.6241777119013776,0.18495648951211835,0.17585328328955535,-1.8176826773116612,-0.2716737465808608,1,0,0,0.0237,EID_14863
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.32812271043137686,-0.7239135669743849,-0.32929682553641093,-0.6315340056880541,1.8813323359913794,0.4724481833167967,-1.2287549996832745,-0.10711168111282078,-1.0117474109988696,0.7199772862819134,0.18495648951211835,-1.9531210906760055,-0.09476070829586886,-1.3601102312798221,0,0,0,0.0232,EID_8078
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4039981192482285,0.15763488172074647,-0.32929682553641093,-0.5053332132161197,-0.6806272681730049,1.4392198397331382,0.5445739851154839,-0.10711168111282078,0.78616279402421,0.7199772862819134,2.150487727685532,0.17585328328955535,-0.09476070829586886,-0.2716737465808608,0,0,3,0.0031,EID_24262
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.3903784338672998,0.5494341922519159,-0.32929682553641093,1.6400802588067644,1.8813323359913794,-0.010937644891373957,0.5445739851154839,-1.3092629842870134,-1.9107025135104097,-0.452049746609556,0.18495648951211835,0.17585328328955535,-0.09476070829586886,-0.2716737465808608,0,0,3,0.0887,EID_3924
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.5065067865539911,-0.3321142564432154,0.5404782022935175,0.8828755039751583,0.17335926654845654,0.4724481833167967,-1.2287549996832745,1.0950396220613718,0.78616279402421,1.892105251573735,0.18495648951211835,-0.8886339036932251,-0.09476070829586886,-1.3601102312798221,1,1,3,0.2604,EID_11253
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.3903784338672998,1.7248321238454245,-1.1990718533663394,0.9459759002111255,-1.5346138028944663,-1.461095129515886,-0.34209050728389534,2.2971909252355647,-0.11279230848732984,-0.452049746609556,-1.7805747486612953,-1.9531210906760055,0.7667002762120273,-0.2716737465808608,1,1,0,0.6309,EID_1396
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6582576041876943,-0.5280139117088002,-0.32929682553641093,0.06257035290758495,0.17335926654845654,-0.9777093013077153,-0.34209050728389534,-0.10711168111282078,0.78616279402421,-0.452049746609556,0.18495648951211835,2.304827657255116,-0.09476070829586886,1.905199222817062,1,0,1,0.1927,EID_11873
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9351259809661899,0.8432836751502931,-0.32929682553641093,0.5673735227953224,-0.6806272681730049,1.4392198397331382,-1.2287549996832745,1.0950396220613718,0.78616279402421,-0.452049746609556,0.18495648951211835,0.17585328328955535,-0.09476070829586886,-2.4485467159787837,0,1,3,0.2485,EID_24085
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.3903784338672998,2.0186816067438014,-0.32929682553641093,1.0090762964470927,0.17335926654845654,-0.4943234730995446,0.5445739851154839,-0.10711168111282078,1.2555264592028103e-15,0.7199772862819134,2.150487727685532,-0.8886339036932251,-0.09476070829586886,-1.3601102312798221,1,0,2,0.1835,EID_1537
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.1135100570888041,-0.7239135669743849,-0.32929682553641093,-1.0101363831038572,-1.5346138028944663,-0.010937644891373957,-1.2287549996832745,-0.10711168111282078,-0.11279230848732984,-0.452049746609556,0.18495648951211835,1.2403404702723357,-0.09476070829586886,0.8167627381181006,0,0,2,0.1974,EID_25300
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.5065067865539911,-0.3321142564432154,1.4102532301234458,-0.8839355906319228,-1.5346138028944663,0.9558340115249674,0.5445739851154839,-0.10711168111282078,-0.11279230848732984,-0.452049746609556,0.18495648951211835,0.17585328328955535,-0.956221692803765,-0.2716737465808608,1,0,3,0.1938,EID_11295
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.20300515128658456,-0.43006408407600777,-1.1990718533663394,0.44117273032338805,0.17335926654845654,-2.427866785932227,1.4312384775148632,1.0950396220613718,0.78616279402421,-0.452049746609556,0.18495648951211835,1.2403404702723357,-1.8176826773116612,-0.2716737465808608,1,0,2,0.0411,EID_23243
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.341136283539359,-1.017763049872762,0.5404782022935175,0.756674711503224,0.17335926654845654,-0.010937644891373957,-0.34209050728389534,-0.10711168111282078,-0.11279230848732984,1.892105251573735,0.18495648951211835,0.17585328328955535,-0.09476070829586886,-0.2716737465808608,0,0,3,0.2249,EID_19043
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0868767985998933,0.15763488172074647,-1.1990718533663394,-0.7577347981599885,1.027345801269918,-0.9777093013077153,2.3179029699142424,-0.10711168111282078,0.78616279402421,-0.452049746609556,0.18495648951211835,-0.8886339036932251,-1.8176826773116612,-0.2716737465808608,1,1,2,0.1887,EID_6103
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7074997545156351,-0.13621460117763065,1.4102532301234458,1.450779070098863,0.17335926654845654,1.4392198397331382,-0.34209050728389534,-0.10711168111282078,-1.0117474109988696,-0.452049746609556,0.18495648951211835,-1.9531210906760055,-0.09476070829586886,1.905199222817062,0,0,3,0.1067,EID_6125
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.43063137773713944,-0.3321142564432154,0.5404782022935175,1.5138794663348303,-1.5346138028944663,-0.010937644891373957,-1.2287549996832745,-2.511414287461206,0.78616279402421,-0.452049746609556,0.18495648951211835,-0.8886339036932251,-0.956221692803765,-0.2716737465808608,1,0,2,0.0473,EID_12457
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.25224730161452524,-0.8218633946071773,-1.1990718533663394,-1.7042407416994962,-0.6806272681730049,-0.010937644891373957,0.5445739851154839,1.0950396220613718,-1.0117474109988696,-1.6241777119013776,-1.7805747486612953,0.17585328328955535,-1.8176826773116612,-0.2716737465808608,0,0,3,0.4923,EID_1027
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.7697554779515579,2.0186816067438014,-1.1990718533663394,0.12567074914355214,-0.6806272681730049,1.9226056679413088,0.5445739851154839,1.0950396220613718,0.78616279402421,0.7199772862819134,-1.7805747486612953,-1.9531210906760055,0.7667002762120273,-0.2716737465808608,1,0,2,0.2938,EID_6609
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0110013897830414,1.7248321238454245,-1.1990718533663394,1.2614778813909615,0.17335926654845654,-1.9444809577240567,-1.2287549996832745,-0.10711168111282078,0.78616279402421,-0.452049746609556,0.18495648951211835,0.17585328328955535,0.7667002762120273,-0.2716737465808608,1,0,1,0.1992,EID_4030
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.05125433365288128,0.059685054087954104,1.4102532301234458,-0.31603202450821816,-1.5346138028944663,-0.010937644891373957,0.5445739851154839,-0.10711168111282078,-0.11279230848732984,-1.6241777119013776,-1.7805747486612953,0.17585328328955535,0.7667002762120273,-0.2716737465808608,0,0,2,0.0752,EID_12420
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.8858838306382493,0.0,-0.32929682553641093,1.450779070098863,0.17335926654845654,0.9558340115249674,1.4312384775148632,-1.3092629842870134,0.78616279402421,0.7199772862819134,0.18495648951211835,1.2403404702723357,-0.09476070829586886,-0.2716737465808608,0,0,2,0.1575,EID_13050
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6938800691347062,2.4104809172749713,-0.32929682553641093,0.8828755039751583,-0.6806272681730049,-0.4943234730995446,1.4312384775148632,-0.10711168111282078,0.78616279402421,0.7199772862819134,-1.7805747486612953,0.17585328328955535,-0.09476070829586886,-0.2716737465808608,1,0,1,0.0689,EID_2400
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.4928871011730622,-1.2136627051383468,-1.1990718533663394,0.12567074914355214,-0.6806272681730049,0.4724481833167967,-1.2287549996832745,2.2971909252355647,1.6852228656042354,0.7199772862819134,-1.7805747486612953,1.2403404702723357,0.7667002762120273,-0.2716737465808608,0,1,2,0.1663,EID_18598
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5823821953708427,-0.43006408407600777,0.5404782022935175,-1.262537968047726,1.8813323359913794,-0.4943234730995446,-0.34209050728389534,-0.10711168111282078,-0.11279230848732984,0.7199772862819134,0.18495648951211835,1.2403404702723357,0.7667002762120273,-0.2716737465808608,1,0,0,0.7240000000000001,EID_21887
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.3547559689202878,-0.43006408407600777,1.4102532301234458,0.9459759002111255,0.17335926654845654,0.9558340115249674,-1.2287549996832745,1.0950396220613718,0.78616279402421,0.7199772862819134,0.18495648951211835,2.304827657255116,-0.956221692803765,-1.3601102312798221,1,0,3,0.2339,EID_14027
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6582576041876943,-0.6259637393415926,-0.32929682553641093,0.12567074914355214,1.027345801269918,-0.9777093013077153,-0.34209050728389534,-1.3092629842870134,0.78616279402421,-0.452049746609556,0.18495648951211835,0.17585328328955535,0.7667002762120273,0.8167627381181006,1,1,3,0.0393,EID_22779
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.341136283539359,-1.017763049872762,-1.1990718533663394,0.2518715416154865,-0.6806272681730049,-0.010937644891373957,-1.2287549996832745,-0.10711168111282078,0.78616279402421,0.7199772862819134,0.18495648951211835,0.17585328328955535,0.7667002762120273,-1.3601102312798221,1,1,0,0.1004,EID_18593
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.5823821953708427,-0.6259637393415926,1.4102532301234458,-0.44223281698015254,-0.6806272681730049,0.9558340115249674,-1.2287549996832745,1.0950396220613718,0.78616279402421,1.892105251573735,0.18495648951211835,0.17585328328955535,0.7667002762120273,1.905199222817062,1,1,1,0.1009,EID_20102
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1.1135100570888041,-0.7239135669743849,-0.32929682553641093,-1.4518391567556275,-0.6806272681730049,-0.9777093013077153,0.5445739851154839,-0.10711168111282078,-1.0117474109988696,0.7199772862819134,0.18495648951211835,0.17585328328955535,0.7667002762120273,-1.3601102312798221,1,0,3,0.0251,EID_24058
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.3547559689202878,-0.43006408407600777,0.5404782022935175,-1.4518391567556275,1.027345801269918,-0.9777093013077153,1.4312384775148632,-2.511414287461206,-0.11279230848732984,-0.452049746609556,0.18495648951211835,1.2403404702723357,0.7667002762120273,0.8167627381181006,1,1,2,0.2996,EID_13785
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7833751633324867,0.9412335027830855,-1.1990718533663394,1.450779070098863,1.027345801269918,-0.4943234730995446,-1.2287549996832745,1.0950396220613718,-1.0117474109988696,-0.452049746609556,2.150487727685532,0.17585328328955535,0.7667002762120273,-0.2716737465808608,1,0,3,0.2474,EID_7773
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9617592394551009,-0.9198132222399696,1.4102532301234458,-0.6315340056880541,-0.6806272681730049,-2.427866785932227,0.5445739851154839,-0.10711168111282078,0.78616279402421,0.7199772862819134,-1.7805747486612953,-0.8886339036932251,-1.8176826773116612,1.905199222817062,0,0,3,0.1445,EID_15324
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1763718927976736,-0.038264773544838274,0.5404782022935175,0.6304739190312896,-0.6806272681730049,0.9558340115249674,0.5445739851154839,-0.10711168111282078,1.6852228656042354,0.7199772862819134,0.18495648951211835,1.2403404702723357,-1.8176826773116612,-0.2716737465808608,0,1,0,0.0496,EID_7156
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.341136283539359,-1.017763049872762,0.5404782022935175,-1.7042407416994962,1.027345801269918,-1.461095129515886,-1.2287549996832745,-2.511414287461206,0.78616279402421,0.7199772862819134,0.18495648951211835,0.17585328328955535,0.7667002762120273,-1.3601102312798221,0,0,1,0.9053,EID_18791
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.5557489368819317,0.9412335027830855,-1.1990718533663394,0.5673735227953224,1.027345801269918,4.2933286100336924e-16,-1.2287549996832745,-0.10711168111282078,-0.11279230848732984,0.7199772862819134,0.18495648951211835,-0.8886339036932251,0.7667002762120273,-0.2716737465808608,0,1,2,0.1509,EID_24697
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0868767985998933,0.25558470935353883,-0.32929682553641093,-1.5149395529915946,0.17335926654845654,-0.010937644891373957,0.5445739851154839,-0.10711168111282078,1.2555264592028103e-15,0.7199772862819134,0.18495648951211835,2.304827657255116,0.7667002762120273,-0.2716737465808608,1,1,2,0.0266,EID_6109
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4039981192482285,-0.5280139117088002,-1.1990718533663394,-0.0005300433283822341,0.17335926654845654,-0.010937644891373957,-0.34209050728389534,-0.10711168111282078,0.78616279402421,0.7199772862819134,2.150487727685532,0.17585328328955535,-0.956221692803765,-1.3601102312798221,1,1,3,0.1668,EID_6138
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.8858838306382493,-0.8218633946071773,1.4102532301234458,0.6304739190312896,-0.6806272681730049,0.9558340115249674,-1.2287549996832745,-0.10711168111282078,-0.11279230848732984,-0.452049746609556,0.18495648951211835,0.17585328328955535,0.7667002762120273,1.905199222817062,0,1,3,0.2757,EID_21148
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.4928871011730622,-1.2136627051383468,-1.1990718533663394,-1.262537968047726,1.027345801269918,1.4392198397331382,-0.34209050728389534,-0.10711168111282078,0.78616279402421,1.892105251573735,0.18495648951211835,-0.8886339036932251,-0.956221692803765,-0.2716737465808608,1,0,1,0.0131,EID_17993
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.6938800691347062,0.9412335027830855,-1.1990718533663394,-0.37913242074418535,0.17335926654845654,-0.4943234730995446,-1.2287549996832745,1.0950396220613718,-0.11279230848732984,0.7199772862819134,0.18495648951211835,0.17585328328955535,-0.09476070829586886,-0.2716737465808608,0,1,3,0.1751,EID_2457
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.341136283539359,-1.017763049872762,0.5404782022935175,1.450779070098863,0.17335926654845654,0.9558340115249674,-1.2287549996832745,-0.10711168111282078,-0.11279230848732984,-0.452049746609556,0.18495648951211835,1.2403404702723357,-1.8176826773116612,0.8167627381181006,0,1,3,0.1247,EID_23270
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.7697554779515579,2.606380572540556,1.4102532301234458,-0.31603202450821816,1.8813323359913794,-0.9777093013077153,-1.2287549996832745,-0.10711168111282078,-1.9107025135104097,-2.796204744792847,0.18495648951211835,0.17585328328955535,0.7667002762120273,-0.2716737465808608,1,0,3,0.1539,EID_4822
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.341136283539359,-1.017763049872762,-0.32929682553641093,-1.641140345463529,1.027345801269918,1.4392198397331382,-1.2287549996832745,2.2971909252355647,0.78616279402421,-0.452049746609556,2.150487727685532,-0.8886339036932251,1.6281612607199236,-0.2716737465808608,0,0,0,0.1038,EID_16941
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.20300515128658456,-0.23416442881042301,0.5404782022935175,0.12567074914355214,-1.5346138028944663,0.9558340115249674,-1.2287549996832745,-0.10711168111282078,-1.0117474109988696,-0.452049746609556,2.150487727685532,1.2403404702723357,-0.09476070829586886,-0.2716737465808608,1,0,2,0.1048,EID_20985
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.43063137773713944,-0.23416442881042301,-0.32929682553641093,-0.6946344019240213,1.8813323359913794,-0.4943234730995446,0.5445739851154839,-0.10711168111282078,-0.11279230848732984,0.7199772862819134,0.18495648951211835,-0.8886339036932251,-1.8176826773116612,-0.2716737465808608,1,1,2,0.1393,EID_14153
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.3547559689202878,-0.43006408407600777,1.4102532301234458,0.8828755039751583,-0.6806272681730049,1.4392198397331382,1.4312384775148632,-0.10711168111282078,0.78616279402421,-0.452049746609556,0.18495648951211835,2.304827657255116,0.7667002762120273,-0.2716737465808608,0,0,2,0.1608,EID_20876
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,1.13713315804867,0.5404782022935175,0.8828755039751583,0.17335926654845654,-0.010937644891373957,-0.34209050728389534,-1.3092629842870134,-1.9107025135104097,-0.452049746609556,0.18495648951211835,0.17585328328955535,-1.8176826773116612,1.905199222817062,0,0,3,0.78,EID_4055
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1763718927976736,0.4514843646191236,-1.1990718533663394,0.5673735227953224,0.17335926654845654,1.9226056679413088,1.4312384775148632,1.0950396220613718,-0.11279230848732984,0.7199772862819134,0.18495648951211835,-0.8886339036932251,-1.8176826773116612,1.905199222817062,1,0,2,0.0619,EID_9172
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.5687625099899138,-1.3116125327711392,-2.0688468811962677,1.0090762964470927,0.17335926654845654,-0.010937644891373957,-0.34209050728389534,-0.10711168111282078,0.78616279402421,-1.6241777119013776,2.150487727685532,-0.8886339036932251,-0.09476070829586886,-1.3601102312798221,1,0,0,0.2798,EID_20343
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.2386276162335965,0.4514843646191236,-0.32929682553641093,-1.0732367793398243,0.17335926654845654,-0.9777093013077153,-1.2287549996832745,-2.511414287461206,-0.11279230848732984,0.7199772862819134,-1.7805747486612953,0.17585328328955535,0.7667002762120273,1.905199222817062,1,1,1,0.1917,EID_1695
